1_level,2_level,3_level,4_level,5_level,sub_1,year,subCategory,winner,object,id,primaryContext,secondaryContext,primaryContextType,secondaryContextType,url,pub_date
film,festivals,Berlin International Film Festival,Golden Bear,,,1989,,1,Rain Man,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1990,,1,Larks on a String,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1990,,1,Music Box,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1991,,1,The House of Smiles,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1992,,1,Grand Canyon,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1993,,1,The Wedding Banquet,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1993,,1,Woman Sesame Oil Maker,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1994,,1,In the Name of the Father,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1995,,1,The Bait,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1996,,1,Sense and Sensibility,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1997,,1,The People vs. Larry Flynt,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1998,,1,Central Station,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,1999,,1,The Thin Red Line,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2000,,1,Magnolia,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2001,,1,Intimacy,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2002,,1,Bloody Sunday,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2002,,1,Spirited Away,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2003,,1,In This World,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2004,,1,Head-On,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2005,,1,U-Carmen eKhayelitsha,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2006,,1,Grbavica,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2007,,1,Tuya's Marriage,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2008,,1,Elite Squad,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2009,,1,The Milk of Sorrow,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2010,,1,Honey,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2011,,1,A Separation,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2012,,1,Caesar Must Die,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2013,,1,Child's Pose,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2014,,1,"Black Coal, Thin Ice",,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2015,,1,Taxi,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2016,,1,Fire at Sea,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2017,,1,On Body and Soul,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2018,,1,Touch Me Not,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2019,,1,Synonyms,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2020,,1,There Is No Evil,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2021,,1,Bad Luck Banging or Loony Porn,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2022,,1,AlcarrÃ s,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Golden Bear,,,2023,,1,On the Adamant,,,,,,https://en.wikipedia.org/wiki/Golden_Bear,9/11/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1956,,1,Autumn Leaves,,Robert Aldrich,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1957,,1,Fathers and Sons,,Mario Monicelli,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1958,,1,Jun'ai Monogatari,,Tadashi Imai,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1959,,1,The Hidden Fortress,,Akira Kurosawa,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1960,,1,Breathless,,Jean-Luc Godard,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1961,,1,The Miracle of Father Malachia,,Bernhard Wicki,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1962,,1,Salvatore Giuliano,,Francesco Rosi,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1963,,1,Young Aphrodites,,Nikos Koundouros,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1964,,1,Mahanagar,,Satyajit Ray,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1965,,1,Charulata,,Satyajit Ray,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1966,,1,The Hunt,,Carlos Saura,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1967,,1,The Rats Woke Up,,Å½ivojin PavloviÄ‡,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1968,,1,Peppermint FrappÃ©,,Carlos Saura,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1972,,1,The Old Maid,,Jean-Pierre Blanc,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1975,,1,One Hundred Days After Childhood,,Sergei Solovyov,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1976,,1,Caro Michele,,Mario Monicelli,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1977,,1,Black Litter,,Manuel GutiÃ©rrez AragÃ³n,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1978,,1,Advantage,,Georgi Djulgerov,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1979,,1,Winterborn,,Astrid Henning-Jensen,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1980,,1,Bizalom,,IstvÃ¡n SzabÃ³,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1982,,1,Il Marchese del Grillo,,Mario Monicelli,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1983,,1,Pauline at the Beach,,Ã‰ric Rohmer,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1984,,1,Rembetiko,,Costas Ferris,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1984,,1,Le Bal,,Ettore Scola,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1985,,1,Places in the Heart,,Robert Benton,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1986,,1,The Journey of a Young Composer,,Giorgi Shengelaya,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1987,,1,Platoon,,Oliver Stone,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1988,,1,Moonstruck,,Norman Jewison,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1989,,1,"I Love, You Love",,DuÅ¡an HanÃ¡k,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1990,,1,The Nasty Girl,,Michael Verhoeven,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1991,,1,The Silence of the Lambs,,Jonathan Demme,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
film,festivals,Berlin International Film Festival,Silver Bear for Best Director,,,1991,,1,Ultra,,Ricky Tognazzi,,award recipient,,https://en.wikipedia.org/wiki/Silver_Bear_for_Best_Director,9/10/2023
